 epoch,acc,loss,val_acc,val_loss
0,0.60302305,0.6983766251835637,0.8126984238624573,0.5116688301638951
1,0.7470167,0.5079269126330279,0.8380952477455139,0.38539036465069604
2,0.8019093,0.4344655981164369,0.8666666746139526,0.2876334660583072
3,0.8369133,0.3577430264856859,0.879365086555481,0.2561471973146711
4,0.8504375,0.3327682395254513,0.8730158805847168,0.25692984546933856
5,0.86634845,0.29320276626396863,0.9047619104385376,0.24905904493634662
6,0.849642,0.31922806795855413,0.8857142925262451,0.23604520805298335
7,0.8599841,0.28415671631089257,0.8920634984970093,0.22753016059360806
8,0.86793953,0.2851758535740958,0.8952381014823914,0.2260870111367059
9,0.8711217,0.264960309746916,0.8952381014823914,0.21635715034272934
10,0.87032616,0.25362733669146337,0.9079365134239197,0.2137882538731136
11,0.87350833,0.26325600727645765,0.8952381014823914,0.209967926333821
12,0.8830549,0.2534976870461694,0.8761904835700989,0.2282912523973556
13,0.88941926,0.23530275596923647,0.8952381014823914,0.20311317155285488
14,0.8830549,0.23926454915256848,0.8952381014823914,0.20582302160679347
15,0.89101034,0.2332280047042273,0.9079365134239197,0.20540562943806723
16,0.89260143,0.23543419969300003,0.8952381014823914,0.2020102078006381
17,0.8886237,0.22611747973716345,0.8888888955116272,0.19872371185393561
18,0.9061257,0.22884711893475426,0.9079365134239197,0.19666971356149704
19,0.89817023,0.2194786760526322,0.9079365134239197,0.19149712522824605
20,0.884646,0.230356780789917,0.8888888955116272,0.19401441358384633
21,0.8973747,0.21240843924958266,0.9079365134239197,0.19343842007811107
22,0.88941926,0.22888956296605162,0.9079365134239197,0.19019569196398295
23,0.89498806,0.21729524581794618,0.9079365134239197,0.18737244246497986
24,0.8997613,0.20327328262863978,0.9079365134239197,0.19076515190185062
25,0.8902148,0.2096905729769712,0.9079365134239197,0.19153005021905142
26,0.8997613,0.2046878142971412,0.9079365134239197,0.18140327476319812
27,0.89260143,0.21277662711003137,0.9079365134239197,0.18477553739434197
28,0.8989658,0.21130277316012644,0.9079365134239197,0.18826367173876082
29,0.9053301,0.20652440218766152,0.9079365134239197,0.18304043785920218
30,0.90055686,0.21386911656615654,0.9079365134239197,0.18609839233141096
31,0.9013524,0.20541377025363744,0.8888888955116272,0.1917948484893829
32,0.893397,0.2057997416364075,0.9079365134239197,0.18349296795943426
33,0.8957836,0.2116601251498422,0.9079365134239197,0.18318098745648823
34,0.9053301,0.19797155926079624,0.9079365134239197,0.18384061275966584
35,0.9061257,0.19705527586982471,0.9079365134239197,0.18097734725664533
36,0.9045346,0.1963771436075986,0.9079365134239197,0.18432829730094424
37,0.90373904,0.2017927719139351,0.9079365134239197,0.18351557841376653
38,0.8997613,0.19621228910952973,0.9079365134239197,0.18484857380390168
39,0.89817023,0.19423364068462248,0.9079365134239197,0.18385740381384652
40,0.9053301,0.1956171152510146,0.9079365134239197,0.18408335423658764
41,0.9029435,0.20064124965250443,0.9079365134239197,0.18196044554786076
42,0.8957836,0.19885268634334857,0.9079365134239197,0.1785436950505726
43,0.9045346,0.1922897583402711,0.9079365134239197,0.18244402025427137
44,0.90851235,0.1901860699448779,0.8888888955116272,0.18830668822167412
45,0.9029435,0.19760563408892212,0.9079365134239197,0.18296201016221728
46,0.8989658,0.20123748477717288,0.9079365134239197,0.1791417995615611
47,0.90055686,0.20291063322277417,0.9079365134239197,0.18828396782988593
48,0.9093079,0.19427304938376283,0.9079365134239197,0.17856175019627527
49,0.8997613,0.19652420569243845,0.9079365134239197,0.18086851981897203